"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-07-22","2007-07-28",2007,318,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-07-29","2007-08-04",2007,309,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-08-05","2007-08-11",2007,244,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-08-12","2007-08-18",2007,238,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-08-19","2007-08-25",2007,238,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-08-26","2007-09-01",2007,191,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-09-02","2007-09-08",2007,206,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-09-09","2007-09-15",2007,203,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-09-16","2007-09-22",2007,194,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-09-23","2007-09-29",2007,188,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-09-30","2007-10-06",2007,173,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-10-07","2007-10-13",2007,156,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-10-14","2007-10-20",2007,122,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-10-21","2007-10-27",2007,142,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-10-28","2007-11-03",2007,114,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-11-04","2007-11-10",2007,106,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-11-11","2007-11-17",2007,126,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-11-18","2007-11-24",2007,138,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-11-25","2007-12-01",2007,144,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-12-02","2007-12-08",2007,131,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-12-09","2007-12-15",2007,128,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-12-16","2007-12-22",2007,98,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-12-23","2007-12-29",2007,120,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-04"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2007-12-30","2008-01-05",2007,117,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-01-01","2008-12-31",2008,7032,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-01-06","2008-01-12",2008,120,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-01-13","2008-01-19",2008,106,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-01-20","2008-01-26",2008,130,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-01-27","2008-02-02",2008,109,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-02-03","2008-02-09",2008,68,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-02-10","2008-02-16",2008,103,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-02-17","2008-02-23",2008,109,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-02-24","2008-03-01",2008,87,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-03-02","2008-03-08",2008,71,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-03-09","2008-03-15",2008,74,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-03-16","2008-03-22",2008,68,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-03-23","2008-03-29",2008,86,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-03-30","2008-04-05",2008,77,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-04-06","2008-04-12",2008,95,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-04-13","2008-04-19",2008,104,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-04-20","2008-04-26",2008,88,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-04-27","2008-05-03",2008,117,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-05-04","2008-05-10",2008,106,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-05-11","2008-05-17",2008,144,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-05-18","2008-05-24",2008,130,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-05-25","2008-05-31",2008,145,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-06-01","2008-06-07",2008,172,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-06-08","2008-06-14",2008,164,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-06-15","2008-06-21",2008,154,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-06-22","2008-06-28",2008,130,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-06-29","2008-07-05",2008,156,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-07-06","2008-07-12",2008,128,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-07-13","2008-07-19",2008,126,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-07-20","2008-07-26",2008,121,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-07-27","2008-08-02",2008,150,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-08-03","2008-08-09",2008,154,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-08-10","2008-08-16",2008,132,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-08-17","2008-08-23",2008,161,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-08-24","2008-08-30",2008,148,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-08-31","2008-09-06",2008,143,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-09-07","2008-09-13",2008,118,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-09-14","2008-09-20",2008,127,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-09-21","2008-09-27",2008,143,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-09-28","2008-10-04",2008,135,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-10-05","2008-10-11",2008,178,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-10-12","2008-10-18",2008,159,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-10-19","2008-10-25",2008,172,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-10-26","2008-11-01",2008,132,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-11-02","2008-11-08",2008,152,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-11-09","2008-11-15",2008,151,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-11-16","2008-11-22",2008,134,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-11-23","2008-11-29",2008,150,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-11-30","2008-12-06",2008,154,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-12-07","2008-12-13",2008,181,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-12-14","2008-12-20",2008,219,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-12-21","2008-12-27",2008,187,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2008-12-28","2009-01-03",2008,196,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-01-01","2009-12-31",2009,4497,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-01-04","2009-01-10",2009,238,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-01-11","2009-01-17",2009,144,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-01-18","2009-01-24",2009,125,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-01-25","2009-01-31",2009,113,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-02-01","2009-02-07",2009,124,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-02-08","2009-02-14",2009,135,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-02-15","2009-02-21",2009,123,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-02-22","2009-02-28",2009,113,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-03-01","2009-03-07",2009,87,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-03-08","2009-03-14",2009,73,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-03-15","2009-03-21",2009,81,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-03-22","2009-03-28",2009,79,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-03-29","2009-04-04",2009,86,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-04-05","2009-04-11",2009,93,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-04-12","2009-04-18",2009,103,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-04-19","2009-04-25",2009,105,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-04-26","2009-05-02",2009,77,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-05-03","2009-05-09",2009,93,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-05-10","2009-05-16",2009,84,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-05-17","2009-05-23",2009,112,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-05-24","2009-05-30",2009,121,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-05-31","2009-06-06",2009,79,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-06-07","2009-06-13",2009,102,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-06-14","2009-06-20",2009,99,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-06-21","2009-06-27",2009,104,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-06-28","2009-07-04",2009,77,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-07-05","2009-07-11",2009,57,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-07-12","2009-07-18",2009,71,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-07-19","2009-07-25",2009,61,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-07-26","2009-08-01",2009,62,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-08-02","2009-08-08",2009,80,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-08-09","2009-08-15",2009,66,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-08-16","2009-08-22",2009,71,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-08-23","2009-08-29",2009,76,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-08-30","2009-09-05",2009,53,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-09-06","2009-09-12",2009,44,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-09-13","2009-09-19",2009,54,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-09-20","2009-09-26",2009,58,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-09-27","2009-10-03",2009,52,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-10-04","2009-10-10",2009,72,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-10-11","2009-10-17",2009,53,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-10-18","2009-10-24",2009,73,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-10-25","2009-10-31",2009,79,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-11-01","2009-11-07",2009,74,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-11-08","2009-11-14",2009,73,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-11-15","2009-11-21",2009,72,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-11-22","2009-11-28",2009,44,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-11-29","2009-12-05",2009,60,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-12-06","2009-12-12",2009,60,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-12-13","2009-12-19",2009,72,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-12-20","2009-12-26",2009,71,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2009-12-27","2010-01-02",2009,66,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-05"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-01-01","2010-12-31",2010,5364,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-01-03","2010-01-09",2010,91,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-01-10","2010-01-16",2010,79,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-01-17","2010-01-23",2010,74,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-01-24","2010-01-30",2010,129,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-01-31","2010-02-06",2010,96,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-02-07","2010-02-13",2010,109,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-02-14","2010-02-20",2010,51,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-02-21","2010-02-27",2010,92,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-02-28","2010-03-06",2010,85,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-03-07","2010-03-13",2010,80,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-03-14","2010-03-20",2010,80,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-03-21","2010-03-27",2010,66,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-03-28","2010-04-03",2010,40,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-04-04","2010-04-10",2010,71,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-04-11","2010-04-17",2010,60,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-04-18","2010-04-24",2010,66,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-04-25","2010-05-01",2010,61,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-05-02","2010-05-08",2010,50,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
"SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP",NA,"2010-05-09","2010-05-15",2010,65,"Confirmed","Admin0","Week","MOH-SGP-20002011-Y01-06"
