,adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID
337,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-05-18,2008-05-24,2008,130,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
338,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-05-25,2008-05-31,2008,145,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
339,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-06-01,2008-06-07,2008,172,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
340,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-06-08,2008-06-14,2008,164,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
341,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-06-15,2008-06-21,2008,154,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
342,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-06-22,2008-06-28,2008,130,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
343,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-06-29,2008-07-05,2008,156,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
344,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-07-06,2008-07-12,2008,128,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
345,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-07-13,2008-07-19,2008,126,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
346,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-07-20,2008-07-26,2008,121,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
347,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-07-27,2008-08-02,2008,150,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
348,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-08-03,2008-08-09,2008,154,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
349,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-08-10,2008-08-16,2008,132,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
350,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-08-17,2008-08-23,2008,161,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
351,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-08-24,2008-08-30,2008,148,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
352,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-08-31,2008-09-06,2008,143,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
353,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-09-07,2008-09-13,2008,118,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
354,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-09-14,2008-09-20,2008,127,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
355,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-09-21,2008-09-27,2008,143,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
356,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-09-28,2008-10-04,2008,135,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
357,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-10-05,2008-10-11,2008,178,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
358,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-10-12,2008-10-18,2008,159,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
359,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-10-19,2008-10-25,2008,172,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
360,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-10-26,2008-11-01,2008,132,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
361,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-11-02,2008-11-08,2008,152,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
362,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-11-09,2008-11-15,2008,151,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
363,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-11-16,2008-11-22,2008,134,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
364,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-11-23,2008-11-29,2008,150,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
365,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-11-30,2008-12-06,2008,154,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
366,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-12-07,2008-12-13,2008,181,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
367,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-12-14,2008-12-20,2008,219,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
368,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-12-21,2008-12-27,2008,187,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
369,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-12-28,2009-01-03,2008,196,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
371,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-01-04,2009-01-10,2009,238,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
372,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-01-11,2009-01-17,2009,144,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
373,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-01-18,2009-01-24,2009,125,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
374,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-01-25,2009-01-31,2009,113,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
375,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-02-01,2009-02-07,2009,124,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
376,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-02-08,2009-02-14,2009,135,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
377,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-02-15,2009-02-21,2009,123,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
378,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-02-22,2009-02-28,2009,113,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
379,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-03-01,2009-03-07,2009,87,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
380,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-03-08,2009-03-14,2009,73,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
381,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-03-15,2009-03-21,2009,81,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
382,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-03-22,2009-03-28,2009,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
383,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-03-29,2009-04-04,2009,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
384,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-04-05,2009-04-11,2009,93,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
385,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-04-12,2009-04-18,2009,103,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
386,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-04-19,2009-04-25,2009,105,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
387,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-04-26,2009-05-02,2009,77,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
388,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-05-03,2009-05-09,2009,93,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
389,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-05-10,2009-05-16,2009,84,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
390,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-05-17,2009-05-23,2009,112,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
391,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-05-24,2009-05-30,2009,121,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
392,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-05-31,2009-06-06,2009,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
393,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-06-07,2009-06-13,2009,102,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
394,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-06-14,2009-06-20,2009,99,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
395,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-06-21,2009-06-27,2009,104,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
396,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-06-28,2009-07-04,2009,77,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
397,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-07-05,2009-07-11,2009,57,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
398,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-07-12,2009-07-18,2009,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
399,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-07-19,2009-07-25,2009,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
400,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-07-26,2009-08-01,2009,62,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
401,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-08-02,2009-08-08,2009,80,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
402,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-08-09,2009-08-15,2009,66,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
403,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-08-16,2009-08-22,2009,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
404,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-08-23,2009-08-29,2009,76,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
405,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-08-30,2009-09-05,2009,53,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
406,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-09-06,2009-09-12,2009,44,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
407,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-09-13,2009-09-19,2009,54,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
408,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-09-20,2009-09-26,2009,58,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
409,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-09-27,2009-10-03,2009,52,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
410,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-10-04,2009-10-10,2009,72,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
411,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-10-11,2009-10-17,2009,53,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
412,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-10-18,2009-10-24,2009,73,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
413,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-10-25,2009-10-31,2009,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
414,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-11-01,2009-11-07,2009,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
415,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-11-08,2009-11-14,2009,73,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
416,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-11-15,2009-11-21,2009,72,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
417,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-11-22,2009-11-28,2009,44,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
418,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-11-29,2009-12-05,2009,60,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
419,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-12-06,2009-12-12,2009,60,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
420,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-12-13,2009-12-19,2009,72,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
421,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-12-20,2009-12-26,2009,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
422,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2009-12-27,2010-01-02,2009,66,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
424,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-01-03,2010-01-09,2010,91,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
425,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-01-10,2010-01-16,2010,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
426,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-01-17,2010-01-23,2010,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
427,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-01-24,2010-01-30,2010,129,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
428,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-01-31,2010-02-06,2010,96,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
429,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-02-07,2010-02-13,2010,109,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
430,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-02-14,2010-02-20,2010,51,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
431,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-02-21,2010-02-27,2010,92,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
432,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-02-28,2010-03-06,2010,85,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
433,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-03-07,2010-03-13,2010,80,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
434,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-03-14,2010-03-20,2010,80,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
435,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-03-21,2010-03-27,2010,66,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
436,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-03-28,2010-04-03,2010,40,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
437,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-04-04,2010-04-10,2010,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
438,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-04-11,2010-04-17,2010,60,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
439,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-04-18,2010-04-24,2010,66,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
440,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-04-25,2010-05-01,2010,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
441,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-05-02,2010-05-08,2010,50,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
442,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-05-09,2010-05-15,2010,65,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
443,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-05-16,2010-05-22,2010,60,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
444,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-05-23,2010-05-29,2010,75,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
445,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-05-30,2010-06-05,2010,73,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
446,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-06-06,2010-06-12,2010,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
447,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-06-13,2010-06-19,2010,92,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
448,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-06-20,2010-06-26,2010,114,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
449,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-06-27,2010-07-03,2010,135,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
450,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-07-04,2010-07-10,2010,104,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
451,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-07-11,2010-07-17,2010,153,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
452,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-07-18,2010-07-24,2010,119,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
453,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-07-25,2010-07-31,2010,121,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
454,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-08-01,2010-08-07,2010,126,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
455,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-08-08,2010-08-14,2010,132,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
456,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-08-15,2010-08-21,2010,147,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
457,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-08-22,2010-08-28,2010,121,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
458,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-08-29,2010-09-04,2010,145,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
459,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-09-05,2010-09-11,2010,119,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
460,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-09-12,2010-09-18,2010,174,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
461,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-09-19,2010-09-25,2010,181,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
462,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-09-26,2010-10-02,2010,168,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
463,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-10-03,2010-10-09,2010,168,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
464,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-10-10,2010-10-16,2010,146,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
465,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-10-17,2010-10-23,2010,151,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
466,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-10-24,2010-10-30,2010,132,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
467,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-10-31,2010-11-06,2010,101,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
468,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-11-07,2010-11-13,2010,114,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
469,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-11-14,2010-11-20,2010,91,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
470,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-11-21,2010-11-27,2010,80,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
471,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-11-28,2010-12-04,2010,97,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
472,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-12-05,2010-12-11,2010,87,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
473,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-12-12,2010-12-18,2010,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
474,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-12-19,2010-12-25,2010,93,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
475,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2010-12-26,2011-01-01,2010,85,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
476,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-01-02,2011-01-08,2011,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
477,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-01-09,2011-01-15,2011,101,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
478,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-01-16,2011-01-22,2011,63,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
479,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-01-23,2011-01-29,2011,68,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
480,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-01-30,2011-02-05,2011,36,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
481,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-02-06,2011-02-12,2011,60,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
482,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-02-13,2011-02-19,2011,69,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
483,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-02-20,2011-02-26,2011,55,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
484,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-02-27,2011-03-05,2011,64,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
485,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-03-06,2011-03-12,2011,68,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
486,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-03-13,2011-03-19,2011,70,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
487,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-03-20,2011-03-26,2011,64,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
488,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-03-27,2011-04-02,2011,69,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
489,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-04-03,2011-04-09,2011,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
490,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-04-10,2011-04-16,2011,76,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
491,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-04-17,2011-04-23,2011,58,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
492,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-04-24,2011-04-30,2011,101,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
493,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-05-01,2011-05-07,2011,66,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
494,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-05-08,2011-05-14,2011,107,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
495,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-05-15,2011-05-21,2011,119,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
496,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-05-22,2011-05-28,2011,127,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
497,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-05-29,2011-06-04,2011,103,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
498,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-06-05,2011-06-11,2011,146,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
499,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-06-12,2011-06-18,2011,120,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
500,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-06-19,2011-06-25,2011,141,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
501,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-06-26,2011-07-02,2011,182,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
502,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-07-03,2011-07-09,2011,207,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
503,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-07-10,2011-07-16,2011,213,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
504,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-07-17,2011-07-23,2011,222,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
505,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-07-24,2011-07-30,2011,261,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
506,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-07-31,2011-08-06,2011,216,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
507,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2011-08-07,2011-08-13,2011,152,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-06
